id,premium,vacancy_name,city,salary,salary_from,salary_to,currency,experience,schedule,employment,description,skills,employer,publish_date,vacancy_url,has_test
73851607,False,Data Engineer junior +,Санкт-Петербург,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"Мы стремимся к большему, и нам нужен Data Engineer junior + Чем предстоит заниматься:  Сбором, обработкой и подготовкой данных с множества источников данных Оркестрацией расчетных джоб в airflow Организацией хранения данных в Hadoop Разработкой скриптов на Python  Мы ожидаем, что ты:  Знаешь инструменты разработки: Python, SQL Работал в ОС Linux  Преимуществом будут:  Опыт работы в аналитике больших данных от 1 года Владение современными методами машинного обучения Высокая обучаемость  Мы предлагаем:  Трудоустройство в аккредитованную ИТ компанию Достойную твоего профессионального уровня заработную плату (уровень вознаграждения обсуждается индивидуально по результатам интервью) Годовую премию по результатам деятельности, дополнительную материальную мотивацию (премии от руководителя) Качественная программа ДМС со стоматологией с первого месяца работы; услуги телемедицины, консультации психолога, страхование жизни и здоровья в том числе за границей, льготные условия страхования для близких и возможность расширить перечень клиник по опции Flexible benefits Неограниченный доступ к образовательному контенту на портале знаний от корпоративного университета Подписка на лучшие электронные библиотеки с подборками IT-литературы (и не только) Собственный центр профессионального развития, в котором проводятся комплексные программы обучения hard skills Внутренние демодни, коуч-дни, питчи – то, что поможет продвигать и совершенствовать проекты и собственные идеи Корпоративные скидки для изучения английского языка в малых группах онлайн и офлайн Регулярные карьерные марафоны, индивидуальные карьерные консультации и планы развития Общение вне рабочих рамок – независимо от того, в каком городе ты работаешь! От участия в корпоративных спортивных сообществах до онлайн-экскурсий и неформальных встреч в формате Random coffee  В «Газпром нефть» ты можешь: • Получить уникальный профессиональный опыт• Создавать смелые проекты с нуля и наблюдать за их влиянием на целую отрасль• Быть вместе с теми, кого вдохновляют сверхсложные задачи• Сочетать несколько ролей, быть частью нескольких команд или участвовать в кросс-функциональных командах• Использовать возможности компании-лидера для своей самореализации и убедиться, что любой профессиональный опыт важен• Быть среди тех, кто создает первую в России цифровую платформу для управления промышленной компанией нового поколения","['Python', 'MS SQL', 'Linux']",Газпром нефть,2022-12-15 11:28:59+03:00,https://hh.ru/vacancy/73851607,True
73824367,False,Data Scientist to Armenia,Москва,True,,5600.0,USD,От 3 до 6 лет,Полный день,Полная занятость,"We are looking for a Data Scientist to join an international fintech team.Your Role and Responsibilities: • Entities extraction: turning unstructured data into enriched ready datasets.• Collaboration with data science and technology teams, developing features and metrics for data processing• Processing Unstructured and Semi-structured Data• Transforming text data into internal infrastructure by using various algorithmic methods• Data enrichment by applying ML and NLP models Requirements:• Excellent expertise in data science• Understanding of data engineering and software development• ​​​​​​​Strong knowledge of machine learning methods and algorithms• Understanding of data structures and algorithms• Python or C++ programming skills We offer:• An international professional team• Relocation package• Work-Life Balance• Medical insurance ​​​​​​​","['Python', 'Deep Learning', 'Machine Learning', 'Tensorflow', 'Data Science', 'С++']","Агентство 21 век, КЦ",2022-12-14 16:54:20+03:00,https://hh.ru/vacancy/73824367,False
72220737,False,Data Engineer,Ульяновск,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"В SimbirSoft более 1300 разработчиков ежедневно решают интересные задачи, которые делают комфортнее жизни миллионов пользователей. Мы занимаемся сервисной разработкой и создаем продукты для ведущих ТОП-10 банков страны, сотрудничаем с Mail.ru, CarPrice, ЦИАН, QIWI, Lamoda, SKB_Lab, Дом.ру многие другие. Если тебе интересны сложные технические задачи, работа в команде профессионалов, возможность прокачать экспертизу на проектах из разных сфер бизнеса – присоединяйся к нам! Мы ищем Data Engineer, у которого есть:  Опыт работы в роли инженера данных не менее 2-х лет; Знание и навыки разработки на одном из языков (Python, Scala, Java, C#), опыт и навыки разработки на других языках будут плюсом; Знание SQL и опыт работы с различными СУБД, реляционными и нереляционными (Vertica, Greenplum, Impala/Hive, Hbase, Oracle, MySQL, PostgreSQL, Clickhouse, Elastic, Mongo и пр.); Навыки проектирования и реализации системы сбора и обработки данных, опыт работы с решениями и Open Source фреймворками Big Data: (Hadoop, Cassandra, Spark, Hive и пр.); Опыт работы с решениями из стэка (Vertica, HBase, Hive, Impala, PostgreSQL, Spark, NiFi, Kafka, ELK, ClickHouse, Apache Airflow, Dagster) будет плюсом; Понимание основных этапов обработки и анализа данных, инструментов и методов, применяемых в этой области.  Взамен мы предлагаем:  работа в крупной аккредитованной* компании, в сплочённом коллективе единомышленников; гибкое начало рабочего дня; белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный. возможность работать удаленно из любого города или из офиса в городах присутствия (Ульяновск, Казань, Самара, Димитровград, Саранск, Краснодар); наличие ментора на период адаптации, выстроенные бизнес-процессы; бесплатный английский с первого месяца работы;  возможность прокачивать Hard и Soft-skills: участие в митапах, возможность стать ментором, корпоративная школа «Тим-лидов» и «Архитекторов»;  расширенную систему бонусов после года работы (различные уровни ДМС, абонементы на занятия спортом или помощь в покупке любой техники).  * Решение Министерства цифрового развития, связи и массовых коммуникаций РФ о предоставлении государственной аккредитации организации, осуществляющей деятельность в области информационных технологий от 10.03.2022 №АО-20220309-3771014210-3 Приходите в SimbirSoft за прокачкой хард-скилов и интересными проектами! Знаете кого-то, кто идеально сможет подойти? Расскажите им о нашей вакансии!","['Hadoop', 'Big Data', 'SQL', 'NoSQL', 'ClickHouse', 'Python', 'SCALA', 'C#']",СимбирСофт,2022-12-19 14:07:33+03:00,https://hh.ru/vacancy/72220737,False
71292739,False,Data Engineer в HR Tech,Москва,False,,,,От 3 до 6 лет,Гибкий график,Полная занятость,"Ищем дата-инженера, который будет заниматься созданием и развитием DWH в HR. Вы будете в центре создания единого хранилища данных HR и экосистемы аналитических продуктов по ключевым метрикам: найму, движению, обучению, вовлечённости и по другим аспектам жизни сотрудников компании. Этими продуктами ежедневно пользуются руководители подразделений всего Яндекса и сотрудники отдела персонала при принятии решений. Что нужно делать:   Участвовать в процессе создания и проработки архитектуры хранилища данных в HR.   Настраивать ETL процессы и отвечать за своевременную поставку данных в хранилище.   Создавать и сопровождать витрины данных для автоматической отчётности.   Вместе с командой разрабатывать и развивать удобные и полезные аналитические продукты.   Мы ждем, что вы:   Знакомы с теорией баз данных и построения DWH.   Уверенно владеете SQL.   Имеете опыт программирования на Python (средний уровень и выше).   Имеете опыт построения ETL-процессов.   Будет плюсом, если вы:   Знакомы с Bash и Unix-системами.   Имеете опыт работы со специализированными аналитическими базами данных Greenplum, ClickHouse.   Имеете опыт программирования на JavaScript (начальный уровень и выше).   Имеете опыт работы в BI инструментах (Tableau, PowerBI, DataLens и т.д.).   Умеете работать с Git.   Стремитесь учиться и постигать новое.  ","['Python', 'SQL', 'Git', 'ClickHouse', 'DWH', 'ETL', 'Data Analysis', 'Bash', 'Business Intelligence Systems']",Яндекс,2022-12-17 23:59:11+03:00,https://hh.ru/vacancy/71292739,False
73146403,False,Engineer data,Москва,False,,,,Более 6 лет,Полный день,Полная занятость,"Обязанности:  Обеспечение сбора и организации процесс загрузки данных в аналитические системы из различных источников; Подготовка, очистка и предобработка данных из внешних источников; Поиск и предоставление данных по запросу (ad-hoc запросы); Рефакторинг и оптимизация существующих ETL процессов. Общение с заказчиками на предмет дополнения существующих прототипов, выявление новых потребностей по разработке;  Требования:  Желательно высшее техническое образование. Опыт проектирования аналитических систем хранения и обработки больших данных не менее 1 года. Понимание принципов организации DWH. Python, знание стандартных структур данных. Продвинутый уровень владения MS-SQL, MongoDB, Hadoop (Spark), ETL. Продвинутый уровень владения MS PowerBI.  Условия:   Полное соблюдение ТК РФ, конкурентный уровень заработной платы.  Расширенный социальный пакет (ДМС, страхование жизни, дополнительные льготы на выбор сотрудника – компенсация абонемента на фитнес/ ДМС для члена семьи/ компенсация отдыха/ компенсация затрат на обучение). Корпоративные скидки у партнеров компании – Skyеng, WorldClass. Предоставление возможности для профессионального обучения и повышения квалификации. В декабре 2022г. запланирован переезд в новый офис в шаговой доступности от м. Давыдково ","['Python', 'SQL', 'Spark', 'ETL', 'Организация рабочих мест']",РТ-Инжиниринг,2022-12-01 12:55:44+03:00,https://hh.ru/vacancy/73146403,False
73511648,False,Data Engineer middle+,Москва,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"S7 TechLab – IT компания, реализующая инновационные IT продукты для подразделений группы компаний S7. NLP чат-боты для поддержки пользователей, компьютерное зрение для бортов самолетов, прогнозирование загрузки самолета – это лишь некоторые примеры типовых задач, которые реализуются силами команды S7 TechLab и помогают авиакомпании занимать лидирующее место на рынке авиаперевозок России. В команду Aircraft Data Warehouse S7 ищем Data Engineer уровня middle+ и выше. ADW (Aircraft Data Warehouse) - доменное хранилище данных с информацией по воздушным судам. Мы подключаем интересные технические источники данных авиакомпании (информация по рейсам, телеметрия с бортов самолетов, данные из системы бронирования) и передаем их бизнесу, чтобы им было проще решать свои важные задачи. Задачи:  Разработка процессов получения, проверки, обработки, хранения и транспортировки данных; Разработка API; Участие в настройке и отладке CI/CD (как с нуля, так и существующих); Девопсы всегда готовы помочь Участие в настройке мониторингов, аллертов (как с нуля, так и существующих);  Пожелания к кандидату:  Опыт работы с PostgreSQL – обязательно – разработка SQL-запросов разного уровня сложности Желателен опыт работы с колоночными БД (у нас есть вертика); Владение Python – обязательно, Java/Scala/Go – желательно, опыт оптимизации кода - приветствуется; Опыт разработки ETL Airflow/Spark; Опыт работы с K8S, опыт разворачивания приложений в Kubernetes, HELM Опыт разработки API (REST);  Что мы предлагаем:  Приветственный мерч новичкам; ДМС; Корпоративную жизнь, насыщенную разнообразными коллективными событиями; Подарки для детей к первому классу и на Новый год; Профессиональное развитие: проходить обучение в компаниях-партнерах, участие и выступление в конференциях. И да! У нас есть партнёр, который готовит к выступлениям (поможет определиться с тематикой, посылом, составить доклад и подготовит к выступлению); Онлайн трансляции в режиме вопрос-ответ с приглашенными интересными гостями, например Алексей Водовозов, главы ИТ-подразделений Nvidia, Dodo pizza, ученые. У нас в компании Agile практика. Если интересно данное направление вместе с нашим экспертом готовы помочь нарастить эти скиллы; Возможность путешествовать по специальным корпоративным тарифам для вас и вашей семьи. Например, туда-обратно: Сочи - 3 200 рублей. Корпоративные скидки в PrimeZone: скидки в рестораны, на обучающие курсы, товары и тд.; Самостоятельность и широкий диапазон влияния на продукт. Возможность существенно улучшать и изменять, предлагать идеи — всё это можно и нужно; Команда распределенная, удаленка на территории РФ, либо у нас есть 3 уютных офиса: г. Москва Петровка 7, г. Краснодар или г. Иннополис :) ИТ аккредитованная компания; Полное соблюдение Законодательства Российской Федерации. ","['Kubernetes', 'Git', 'Python', 'PostgreSQL', 'Kafka', 'Java', 'SCALA', 'Golang']",Группа компаний С7,2022-12-08 12:28:33+03:00,https://hh.ru/vacancy/73511648,False
73249690,False,Data Engineer middle / senior,Москва,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"S7 TechLab – IT компания, реализующая инновационные IT продукты для подразделений группы компаний S7. NLP чат-боты для поддержки пользователей, компьютерное зрение для бортов самолетов, прогнозирование загрузки самолета – это лишь некоторые примеры типовых задач, которые реализуются силами команды S7 TechLab и помогают авиакомпании занимать лидирующее место на рынке авиаперевозок России. В команду платформы данных S7 ищем Data Engineer уровня middle+ и выше. Цель команды платформы данных – дать пользователям инструменты для работы с данными. Команда развивает data lake, sql query engine, data catalog, streaming data bus, что помогает пользователям искать, использовать и передавать данные внутри компании. Как инженер данных, вы будете разрабатывать компоненты платформы на базе инструментов с открытым исходным кодом, включая разработку и поддержку пайплайнов загрузки данных, сервисов взаимодействия с каталогом данных, кластером Kafka, СУБД и внутренними системами компании. Задачи:  Автоматизация процессов загрузки данных в хранилище Создание и поддержка инфраструктуры для движения и использования данных Разработка собственных API и интеграция с API внешних систем; Мониторинг операционных потоков данных Повышение качества данных  Пожелания к кандидату:  Python Пайплайны и стримы со Spark, Kafka, Kafka Connect, Airflow Kubernetes, Docker Понимание, как работает parquet, avro Знание базовых различий СУБД (Oracle, Postgres, Vertica, Clickhouse).  Плюсом будет:  Опыт работы с Scala Опыт DevOps Опыт с DQ  Если вы кроме дата инженерных задач не чужды развитию open source, продукт поможет развиться в этой области. Что мы предлагаем:  Приветственный мерч новичкам; ДМС; Корпоративную жизнь, насыщенную разнообразными коллективными событиями; Подарки для детей к первому классу и на Новый год; Профессиональное развитие: проходить обучение в компаниях-партнерах, участие и выступление в конференциях. И да! У нас есть партнёр, который готовит к выступлениям (поможет определиться с тематикой, посылом, составить доклад и подготовит к выступлению); Онлайн трансляции в режиме вопрос-ответ с приглашенными интересными гостями, например Алексей Водовозов, главы ИТ-подразделений Nvidia, Dodo pizza, ученые. У нас в компании Agile практика. Если интересно данное направление вместе с нашим экспертом готовы помочь нарастить эти скиллы; Возможность путешествовать по специальным корпоративным тарифам для вас и вашей семьи. Например, туда-обратно: Сочи - 3 200 рублей. Корпоративные скидки в PrimeZone: скидки в рестораны, на обучающие курсы, товары и тд.; Самостоятельность и широкий диапазон влияния на продукт. Возможность существенно улучшать и изменять, предлагать идеи — всё это можно и нужно; Команда распределенная, удаленка на территории РФ, либо у нас есть 3 уютных офиса: г. Москва Петровка 7, г. Краснодар или г. Иннополис :) Полное соблюдение Законодательства Российской Федерации. ","['Python', 'SQL', 'PostgreSQL', 'Linux', 'ClickHouse']",Группа компаний С7,2022-12-02 16:53:00+03:00,https://hh.ru/vacancy/73249690,False
73043533,False,Data Analyst,Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"Wildberries – это крупнейший маркетплейс России, с миллионами пользователей и миллиардами оборота.Наша компания стабильно развивается и работает в усиленном режиме: использует современный стек и новейшие технологии, разрабатывает множество новых hi-tech продуктов.В связи с активным ростом проекта, находимся в поиске Data Analyst в команду Каталога.Каталог - это хранилище данных о товарах маркетплейса. Разработку микросервисов ведём на Go, поэтому умение понимать код является большим плюсом. Но самым большим плюсом являются желание и умение развиваться, умение максимально применить свои силы, умения и мышление для решения конкретных бизнес задач. Предстоящие задачи:  анализ данных в разрезе свойств (полнота описания, цена, картинки, остатки);  — слияние (data fusion) , обогащение запросов на основании различных источников (не реляционные БД);  выстранивание иерархии алертов в мониторинге (Grafana, Prometheus);  — Adhoc запросы, поиск паттернов в неструктурированных данных;  прототипирование аналитических сервисов, построение аналитики для каталога.  Наши пожелания:  SQL; Phyton; аналитический склад ума; опыт работы с данными; Go, Rust - возможность читать код.  Условия:  Сложные интересные проекты; Хорошие деньги; Свободу в принятии решений; Профессиональный рост в команде увлеченных инженеров; Полная удаленка - работайте откуда хотите; Минимум формализма и гибкий график; Ротация между проектами (если захотелось чего-то нового); Конференции, митапы.  Мы не изводим бесконечными совещаниями и эджайлом, приветствуем инициативу.","['SQL', 'Python', 'Grafana']",WILDBERRIES,2022-12-21 10:21:55+03:00,https://hh.ru/vacancy/73043533,False
73999946,False,Data Insight Analytics Expert,Москва,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"Your responsibilities:   Lead Segmented Execution deployment &amp; value delivery of the use case core features Partner with Commercial managers, Regional Marketing managers, Regional General Sales managers to identify and ensure adaptation of regional specifics Deliver outlets segmentation based on external data sources and drive changes in execution strategy &amp; resources allocation Lead internal advancements of market situation modelling and deriving insights from data analysis Design and implement novel Data Mining/Machine Learning approaches to structure and identify the key business problems that data and analytics can solve Develop and own Power BI reporting &amp; Dashboarding Communicate solutions to non-technical teams Support data inventory and data management processes  Requirements:   University degree (business, math, economics, finance, statistic, science) English B2+ 3+ years experience of hands-on experience in big data analytics over big data (Data Engineering and Optimization experience) Power BI experienced user or significant experience in other data visualization platform Experience with geospatial data and relevant applications (QGIS etc.) MS Office – deep knowledge incl excel power functions: pivot/query, power point Experience in change management related to Big Data implementation is desirable Exceptional programming skills with Python and/or R Solid knowledge of the Azure Data bricks platform and the overall Azure Cloud environment Solid knowledge of Hadoop, Spark, Hive, Power BI and/or other visualization tools. SQL Server experience – ability to write complex queries  We offer:  Competitive salary Good opportunities for professional and career growth within great company Flexible working hours: 9.00 - 17.30 (8-16.30, 10-18:30 as the options) Internal educational courses and trainings Social package: Medical insurance, mobile compensation, corporate discounts ","['Python', 'Git', 'Big Data', 'Английский язык', 'Hive']",Мултон Партнерс,2022-12-19 13:40:47+03:00,https://hh.ru/vacancy/73999946,False
72312345,False,Data Engineer,Москва,True,200000.0,,RUB,От 3 до 6 лет,Полный день,Полная занятость,"Мы в Rubbles создаем решения на базе анализа данных и искусственного интеллекта для оптимизации технологических и бизнес-процессов такие как: системы предсказания спроса на товары в ритейле, рекомендательные системы в банках, цифровые двойники, cистемы поддержки принятия решений на производстве и многое другое. Алгоритмы Rubbles ежедневно улучшают работу крупнейших банков, ритейл-сетей, нефтегазовых компаний и других предприятий. Мы ищем data engineer&#39;ов разного уровня для усиления нашего направления разработки систем прогнозирования спроса на товары в ритейле, которое занимается разработкой систем прогнозирования спроса на товары, ценообразования, автоматического подбора оптимальных промо-акций и др. Задачи:  Разработка кода на python/pyspark; Поддержка и оптимизация существующей кодовой базы; Участие в командных процессах (планировании/грумминг/ревью кода/обсуждение архитектурных вопросов).  Минимальные требования:  Уверенные знания Python 3+ (структуры данных, алгоритмы, концепции языка); Уверенные знания SQL: агрегации, джойны, вложенные запросы, индексы, оптимизации запросов; Опыт работы с Hadoop, Spark; Опыт разворачивания, настройки мониторинга и передача на поддержку разработанных решений.  На что ещё смотрим:  Опыт работы с Airflow и другими подобными инструментами для запуска регулярных задач; Опыт Devops (Docker, Kubernetes, Gitlab-CI, настройка окружения на серверах и др.); Опыт разработки сервисов (Flask, Django, Asyncio и др.); Опыт проектирования высоконагруженных приложений и/или приложений работы с большими данными; Будет плюсом опыт использования машинного обучения.  У нас:   Участие в быстром росте компании, работающей на перспективном AI рынке;  Удаленная работа при желании;  Поддержка кандидата в профессиональном и карьерном росте; Совместная работа с опытными разработчиками, аналитиками данных, менеджерами, продуктологами; Гибкий график работы; Оформление полностью белое по ТК РФ; ДМС (включая стоматологию) после прохождения испытательного срока; Уютный офис в центре Москвы (2 минуты от м. Сухаревская) со всем необходимым для комфортной работы.  Особенно актуальное:  Мы аккредитованная ИТ-компания со всеми вытекающими льготами. ","['Python', 'Spark', 'Hadoop', 'SQL', 'Big Data']",Rubbles,2022-12-13 16:01:18+03:00,https://hh.ru/vacancy/72312345,False
69279729,False,Data engineer / Ведущий Аналитик,Москва,True,200000.0,300000.0,RUB,От 3 до 6 лет,Полный день,Полная занятость,"Ищем аналитика в аккредитованную IT-компанию, которая специализируется на проектах FinTech более 6-ти лет. Занимаемся разработкой транзакционных систем, CRM и платежных модулей, а также развиваемся в сфере информационной безопасности. Требования:  Высшее техническое образование (приветствуются выпускники МФТИ, МГУ, НИУ ВШЭ); Опыт работы аналитиком от 3-х лет; Системность; Мышление в цифрах и достижениях; Опыт работы с PostgreSQL от 1 года; Опыт работы с Power BI / Pandas от 1 года.  Обязанности:  Анализ и обработка данных; Написание функций SQL; Автоматизация отчетности; Работа с хранилищем данных.  Условия:  Работа в перспективной и успешно развивающейся компании в Москва-сити; Сильный и молодой коллектив; Заработная плата от 200 000 рублей после вычета налогов; График 5/2, с 11 до 19; Стремительный профессиональный и личностный рост; Интересные и сложные задачи, возможность выстроить команду под себя.  Мы ждем Вашего отклика!","['SQL', 'PostgreSQL', 'Анализ данных', 'Power BI', 'MS SQL', 'Retail', 'MS Power BI', 'PowerBI', 'Стремление к профессиональному развитию', 'Работа в условиях многозадачности', 'MySQL', 'Работа в команде', 'Желание учиться и развиваться', 'Базы данных', 'Системное мышление', 'Soft skills', 'Высшее образование', 'Хранилище данных']",Дэстэн Партнерс,2022-12-14 17:25:21+03:00,https://hh.ru/vacancy/69279729,False
73851608,False,Data Engineer junior +,Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"Мы стремимся к большему, и нам нужен Data Engineer junior + Чем предстоит заниматься:  Сбором, обработкой и подготовкой данных с множества источников данных Оркестрацией расчетных джоб в airflow Организацией хранения данных в Hadoop Разработкой скриптов на Python  Мы ожидаем, что ты:  Знаешь инструменты разработки: Python, SQL Работал в ОС Linux  Преимуществом будут:  Опыт работы в аналитике больших данных от 1 года Владение современными методами машинного обучения Высокая обучаемость  Мы предлагаем:  Трудоустройство в аккредитованную ИТ компанию Достойную твоего профессионального уровня заработную плату (уровень вознаграждения обсуждается индивидуально по результатам интервью) Годовую премию по результатам деятельности, дополнительную материальную мотивацию (премии от руководителя) Качественная программа ДМС со стоматологией с первого месяца работы; услуги телемедицины, консультации психолога, страхование жизни и здоровья в том числе за границей, льготные условия страхования для близких и возможность расширить перечень клиник по опции Flexible benefits Неограниченный доступ к образовательному контенту на портале знаний от корпоративного университета Подписка на лучшие электронные библиотеки с подборками IT-литературы (и не только) Собственный центр профессионального развития, в котором проводятся комплексные программы обучения hard skills Внутренние демодни, коуч-дни, питчи – то, что поможет продвигать и совершенствовать проекты и собственные идеи Корпоративные скидки для изучения английского языка в малых группах онлайн и офлайн Регулярные карьерные марафоны, индивидуальные карьерные консультации и планы развития Общение вне рабочих рамок – независимо от того, в каком городе ты работаешь! От участия в корпоративных спортивных сообществах до онлайн-экскурсий и неформальных встреч в формате Random coffee  В «Газпром нефть» ты можешь: • Получить уникальный профессиональный опыт• Создавать смелые проекты с нуля и наблюдать за их влиянием на целую отрасль• Быть вместе с теми, кого вдохновляют сверхсложные задачи• Сочетать несколько ролей, быть частью нескольких команд или участвовать в кросс-функциональных командах• Использовать возможности компании-лидера для своей самореализации и убедиться, что любой профессиональный опыт важен• Быть среди тех, кто создает первую в России цифровую платформу для управления промышленной компанией нового поколения","['Python', 'MS SQL', 'Linux']",Газпром нефть,2022-12-15 11:28:59+03:00,https://hh.ru/vacancy/73851608,True
73407773,False,Data Scientist (Северсталь Диджитал),Москва,False,,,,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Мы продолжаем развивать наше ML направление в Северсталь Диджитал, наши модели управляют обжиговыми машинами, помогают производить чугун, определяют неисправное оборудование по изображению и данным с датчиков, детектируют поверхностные дефекты листа, управляют скоростью трех ключевых агрегатов на плоском прокате, в том числе с помощью Reinforcement Learning, прогнозируют рыночные цены на сталелитейную продукцию, экономят мазут и электроэнергию. Наш технологический стек включает в себя:  Python 3 со стандартными DS пакетами (numpy, pandas, scikit-learn, xgboost/lightgbm; Технологии Big Data (Hadoop, Hive, Spark); Git, Graylog, Grafana, Kubernetes, Docker;  В твои обязанности будет входить:  Собирать данные из внутренних баз данных и работать с внешними источниками информации; Применять анализ данных и алгоритмы машинного обучения для решения производственных задач; Реализация и поддержка end-to-end продакшн решений (в команде с дата-инженером и разработчиком); Тесное общение с технологами на производстве; Взаимодействие с заказчиком и презентация продукта; Со временем возможно менторство над 1-2 джунами; Командировки на производство в г. Череповец ( не более 10%).  Тебе нужно уметь:  Писать понятный и воспроизводимый код; Формулировать и проверять на данных статистические гипотезы; Подбирать предпосылки и алгоритм машинного обучения, соответствующие поставленной бизнес-задаче, выбирать метрики и оценивать работу алгоритма; Трансформировать бизнес-постановку задачи в математическую формулировку и код;  Ожидаем:  Опыт самостоятельной реализации DS проектов и готовность о них рассказать; Опыт дизайна экспериментов и проведения пилотных испытаний;  Плюсом будет:  Опыт работы с промышленными данными; Опыт работы с алгоритмами оптимизации (пакеты gurobi/cplex/pulp); Опыт работы с семействами моделей ARIMA-GARCH; Участие в ML-соревнованиях; Знание Tensorflow/Pytorch.  Тебе нужно знать:  Python и пакеты нашего стека; SQL на уровне запросов средней сложности; Теорию вероятностей и математическую статистику; Принципы работы алгоритмов машинного обучения (линейная регрессия, логистическая регрессия, деревья решений, случайный лес, градиентный бустинг, нейронные сети и др.);  Мы предлагаем:  Работу в профессиональной команде, которая готова делиться знаниями и опытом; Офис на м. Войковская, МЦК Балтийская или МЦД Красный Балтиец или удаленная работа; График работы 5/2 (40 часов в неделю), гибкое начало дня; Официальное трудоустройство; Корпоративную мобильную связь, медицинскую страховку и страхование жизни; Современное рабочее пространство и уютные зоны отдыха; Спортзал и велопарковку; Оплату дистанционных курсов и участия в профессиональных конференциях. ","['Python', 'Tensorflow', 'SQL', 'Machine Learning', 'Git']",Северсталь,2022-12-21 19:03:20+03:00,https://hh.ru/vacancy/73407773,False
